ID,Date,Date1,Species,Capture Time,Sex,Age,Mass,Forearm,Fat,Lean,Free_Water,Total_Body_Water,Season,Tibia Length,Repro Status,State,County,Site Name,Comments
JC-LACI-18,5.16.2016,16-May-16,Lasiurus cinereus,,M,A,22.8,53.7,1.2,19.38,0,16.52,,,Not,NM,,David Canyon,
JC-LACI-2,5.12.2016,12-May-16,Lasiurus cinereus,,F,A,30.2,54.7,4.07,22.49,0.74,19.38,,,Prev,NM,,David Canyon,
JC-LACI-3,5.3.2016,3-May-16,Lasiurus cinereus,,M,A,19.1,52,0.8,16.44,0.46,12.19,,,N/A,NM,,David Canyon,
JC-LACI-4,5.5.2016,5-May-16,Lasiurus cinereus,,F,A,31.1,54.4,4.96,22.19,0,15.38,,,Prev,NM,,David Canyon,
JC-LACI-5,5.5.2016,5-May-16,Lasiurus cinereus,,F,A,27.3,55.6,4.11,20.96,1.5,16.55,,,Prev,NM,,David Canyon,
JC-LACI-6,5.5.2016,5-May-16,Lasiurus cinereus,,F,A,25.8,54.6,3,19.5,0,16.96,,,Prev,NM,,David Canyon,
JC-LACI-7,5.5.2016,5-May-16,Lasiurus cinereus,,F,A,31.1,53.2,4.93,23.07,1.18,21.18,,,Prev,NM,,David Canyon,
JC-LACI-8,5.6.2016,6-May-16,Lasiurus cinereus,,F,A,23.1,56.1,,,,,,,Prev,NM,,David Canyon,
JC-LACI-9,5.6.2016,6-May-16,Lasiurus cinereus,,M,A,19.7,52.8,,,,,,,Not,NM,,David Canyon,
JC-LANO-1,5.20.2016,20-May-16,Lasionycteris noctivagans,,M,A,8.1,41.6,0.39,5.45,0,0.32,,,Desc,NM,,David Canyon,
JC-LANO-10,5.3.2016,3-May-16,Lasionycteris noctivagans,,M,A,7.5,39.8,0.38,5.83,0.09,6.94,,,Not,NM,,David Canyon,
JC-LANO-100,5.9.2016,9-May-16,Lasionycteris noctivagans,,M,A,7.4,41.1,0.43,5.51,0.21,2.88,,,Desc,NM,,David Canyon,
JC-LANO-101,5.9.2016,9-May-16,Lasionycteris noctivagans,,M,A,7,40.5,0.37,5.2,0.06,3.17,,,Not,NM,,David Canyon,
JC-LANO-102,5.9.2016,9-May-16,Lasionycteris noctivagans,,M,A,9.1,42.6,0.67,6.62,0,2.21,,,Desc,NM,,David Canyon,
JC-LANO-103,5.9.2016,9-May-16,Lasionycteris noctivagans,,F,A,8.9,41.3,0.71,6.72,0.48,4.78,,,Prev,NM,,David Canyon,
JC-LANO-104,5.9.2016,9-May-16,Lasionycteris noctivagans,,F,A,9,40,0.83,6.49,0.37,4.75,,,Prev,NM,,David Canyon,
JC-LANO-105,5.9.2016,9-May-16,Lasionycteris noctivagans,,M,A,8.4,41.7,0.56,6.15,0,3.41,,,Desc,NM,,David Canyon,
JC-LANO-106,5.9.2016,9-May-16,Lasionycteris noctivagans,,M,A,8.9,41.7,0.72,6.43,0.08,6.02,,,Desc,NM,,David Canyon,
JC-LANO-107,5.9.2016,9-May-16,Lasionycteris noctivagans,,F,A,8.7,40,1.02,6.2,0.21,4.9,,,Prev,NM,,David Canyon,
JC-LANO-108,5.9.2016,9-May-16,Lasionycteris noctivagans,,M,A,8.2,41.8,0.49,6.26,0.04,4.25,,,Desc,NM,,David Canyon,
JC-LANO-109,5.9.2016,9-May-16,Lasionycteris noctivagans,,F,A,9.2,41.3,0.59,6.81,0.19,5.33,,,Prev,NM,,David Canyon,
JC-LANO-11,5.3.2016,3-May-16,Lasionycteris noctivagans,,M,A,7.9,42.7,0.58,5.9,0.09,3.74,,,Not,NM,,David Canyon,
JC-LANO-110,5.9.2016,9-May-16,Lasionycteris noctivagans,,M,A,8.1,41.9,0.63,5.83,0.75,4.37,,,Not,NM,,David Canyon,
JC-LANO-111,5.9.2016,9-May-16,Lasionycteris noctivagans,,M,A,8.2,42,0.61,5.98,0.23,5.21,,,Not,NM,,David Canyon,
JC-LANO-112,5.9.2016,9-May-16,Lasionycteris noctivagans,,M,A,8.1,40.5,0.7,5.9,1,3.44,,,Desc,NM,,David Canyon,
JC-LANO-113,5.9.2016,9-May-16,Lasionycteris noctivagans,,F,A,8.4,42.6,0.42,6.5,0.14,3.99,,,Prev,NM,,David Canyon,
JC-LANO-114,5.9.2016,9-May-16,Lasionycteris noctivagans,,M,A,7.7,40,0.66,5.65,0.32,4,,,Not,NM,,David Canyon,
JC-LANO-115,5.9.2016,9-May-16,Lasionycteris noctivagans,,M,A,8.7,41.6,0.8,6.19,0.33,4.52,,,Desc,NM,,David Canyon,
JC-LANO-116,5.9.2016,9-May-16,Lasionycteris noctivagans,,F,A,6.1,38.9,0.12,4.78,0,3.47,,,Never,NM,,David Canyon,
JC-LANO-117,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,7.8,41.2,0.42,5.94,0.62,4.94,,,Not,NM,,David Canyon,
JC-LANO-118,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,7.8,42.3,0.68,5.55,3.95,0,,,Not,NM,,David Canyon,
JC-LANO-119,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,8.6,41.6,0.58,6.31,0.19,5.82,,,Not,NM,,David Canyon,
JC-LANO-12,5.3.2016,3-May-16,Lasionycteris noctivagans,,M,A,9,42.9,0.45,7.01,0,6.28,,,Not,NM,,David Canyon,
JC-LANO-120,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,8.1,41.2,0.43,6.04,0,5.14,,,Desc,NM,,David Canyon,
JC-LANO-121,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,7.6,38.7,0.62,5.46,0.04,4.22,,,Not,NM,,David Canyon,
JC-LANO-122,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,8.9,42.2,0.77,6.37,0,5.59,,,Not,NM,,David Canyon,
JC-LANO-123,5.10.2016,10-May-16,Lasionycteris noctivagans,,F,A,7.6,40.1,,,,,,,Prev,NM,,David Canyon,
JC-LANO-124,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,7.7,40.5,0.52,5.86,0.12,4.81,,,Not,NM,,David Canyon,
JC-LANO-125,5.10.2016,10-May-16,Lasionycteris noctivagans,,F,A,7.4,38.6,0.71,5.21,0.31,3.74,,,Prev,NM,,David Canyon,
JC-LANO-126,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,8.5,41.7,0.66,6.16,0.31,5.61,,,Desc,NM,,David Canyon,
JC-LANO-127,5.10.2016,10-May-16,Lasionycteris noctivagans,,F,A,9.2,41.7,0.75,6.93,0.58,2.91,,,Prev,NM,,David Canyon,
JC-LANO-128,5.10.2016,10-May-16,Lasionycteris noctivagans,,F,A,8.3,41.4,0.66,6.15,0.01,4.96,,,Prev,NM,,David Canyon,
JC-LANO-129,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,20.5,51.8,,,,,,,Not,NM,,David Canyon,
JC-LANO-13,5.3.2016,3-May-16,Lasionycteris noctivagans,,M,A,6.8,41.5,0.57,5.18,0.03,3.95,,,Not,NM,,David Canyon,
JC-LANO-130,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,7.8,39.6,0.68,5.52,0.49,4.68,,,Not,NM,,David Canyon,
JC-LANO-131,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,6.4,39.5,,,,,,,Not,NM,,David Canyon,
JC-LANO-132,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,7,40.2,,,,,,,Not,NM,,David Canyon,
JC-LANO-133,5.10.2016,10-May-16,Lasionycteris noctivagans,,F,A,9.4,41.5,0.81,6.77,0.01,6.15,,,Prev,NM,,David Canyon,
JC-LANO-134,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,7.9,40,,,,,,,Desc,NM,,David Canyon,
JC-LANO-135,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,8.3,41.9,,,,,,,Desc,NM,,David Canyon,
JC-LANO-136,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,7.4,40.5,0.47,5.39,0,5.96,,,Desc,NM,,David Canyon,
JC-LANO-137,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,8.2,41.3,0.5,5,0,4.08,,,Not,NM,,David Canyon,
JC-LANO-138,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,8.4,40.5,0.21,6.39,0.15,5.26,,,Desc,NM,,David Canyon,
JC-LANO-139,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,8.2,40.7,0.57,6.07,0,3.85,,,Desc,NM,,David Canyon,
JC-LANO-14,5.3.2016,3-May-16,Lasionycteris noctivagans,,M,A,8,41.4,0.54,6.21,0,5.38,,,Not,NM,,David Canyon,
JC-LANO-140,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,7.7,40.4,0.42,5.74,0,5.17,,,Not,NM,,David Canyon,
JC-LANO-141,5.10.2016,10-May-16,Lasionycteris noctivagans,,M,A,7.8,41,0.6,5.71,0,1.32,,,Not,NM,,David Canyon,
JC-LANO-142,5.10.2016,10-May-16,Lasionycteris noctivagans,,F,A,9.1,41.4,0.96,6.49,0.11,4.17,,,Prev,NM,,David Canyon,
JC-LANO-143,5.11.2016,11-May-16,Lasionycteris noctivagans,,M,A,8.5,40.6,0.55,6.4,0.09,5.35,,,Not,NM,,David Canyon,
JC-LANO-144,5.11.2016,11-May-16,Lasionycteris noctivagans,,M,A,7.4,40.8,0.55,5.53,0.15,4.44,,,Not,NM,,David Canyon,
JC-LANO-145,5.11.2016,11-May-16,Lasionycteris noctivagans,,F,A,10.4,41.9,1.12,7.27,0.03,6.18,,,Prev,NM,,David Canyon,
JC-LANO-146,5.11.2016,11-May-16,Lasionycteris noctivagans,,F,A,8.5,40.8,0.73,6.17,0,5.29,,,Never,NM,,David Canyon,
JC-LANO-147,5.11.2016,11-May-16,Lasionycteris noctivagans,,F,A,8.7,41.3,0.64,6.59,0,5.73,,,Never,NM,,David Canyon,
JC-LANO-148,5.11.2016,11-May-16,Lasionycteris noctivagans,,M,A,7.5,40,0.51,5.66,0,4.89,,,Not,NM,,David Canyon,
JC-LANO-149,5.11.2016,11-May-16,Lasionycteris noctivagans,,M,A,8.8,41.6,0.53,6.42,0,5.28,,,Desc,NM,,David Canyon,
JC-LANO-15,5.3.2016,3-May-16,Lasionycteris noctivagans,,M,A,7.8,41.2,0.31,6.45,0,5.38,,,Not,NM,,David Canyon,
JC-LANO-150,5.11.2016,11-May-16,Lasionycteris noctivagans,,F,A,7.7,39.5,,,,,,,Never,NM,,David Canyon,
JC-LANO-151,5.11.2016,11-May-16,Lasionycteris noctivagans,,F,A,9.7,42,0.75,7.1,0.11,6.38,,,Never,NM,,David Canyon,
JC-LANO-152,5.11.2016,11-May-16,Lasionycteris noctivagans,,F,A,8.8,42,0.77,6.46,0.09,5.41,,,Never,NM,,David Canyon,
JC-LANO-153,5.11.2016,11-May-16,Lasionycteris noctivagans,,F,A,10.1,41.8,1.15,7.4,0,6.03,,,Never,NM,,David Canyon,
JC-LANO-154,5.11.2016,11-May-16,Lasionycteris noctivagans,,F,A,8.7,43.5,0.78,6.47,0.03,5.47,,,Prev,NM,,David Canyon,
JC-LANO-155,5.11.2016,11-May-16,Lasionycteris noctivagans,,M,A,8.1,41.1,0.57,5.84,0.29,5.21,,,Not,NM,,David Canyon,
JC-LANO-156,5.11.2016,11-May-16,Lasionycteris noctivagans,,F,A,8.5,40.2,0.83,6.09,0,5.22,,,Never,NM,,David Canyon,
JC-LANO-157,5.11.2016,11-May-16,Lasionycteris noctivagans,,M,A,7.7,39.3,0.62,5.53,0.15,4.44,,,Desc,NM,,David Canyon,
JC-LANO-158,5.11.2016,11-May-16,Lasionycteris noctivagans,,F,A,8.8,42.8,0.72,6.69,0,5.67,,,Prev,NM,,David Canyon,
JC-LANO-159,5.11.2016,11-May-16,Lasionycteris noctivagans,,M,A,8.8,41.2,0.86,6.25,0.07,5.19,,,Desc,NM,,David Canyon,
JC-LANO-16,5.4.2016,4-May-16,Lasionycteris noctivagans,,F,A,8.5,41.9,0.57,6.3,0,4.49,,,Never,NM,,David Canyon,
JC-LANO-160,5.11.2016,11-May-16,Lasionycteris noctivagans,,M,A,8.4,41.6,0.65,6.31,0.44,5.29,,,Not,NM,,David Canyon,
JC-LANO-161,5.11.2016,11-May-16,Lasionycteris noctivagans,,M,A,7.3,40.5,0.52,5.37,0.32,4.7,,,Not,NM,,David Canyon,
JC-LANO-162,5.11.2016,11-May-16,Lasionycteris noctivagans,,M,A,7.5,40.8,0.66,5.39,0.12,4.48,,,Desc,NM,,David Canyon,
JC-LANO-163,5.11.2016,11-May-16,Lasionycteris noctivagans,,F,A,9.4,40.9,0.87,6.88,0.04,5.62,,,Never,NM,,David Canyon,
JC-LANO-164,5.11.2016,11-May-16,Lasionycteris noctivagans,,F,A,8.8,39.3,0.76,6.32,0,5.79,,,Prev,NM,,David Canyon,
JC-LANO-165,5.11.2016,11-May-16,Lasionycteris noctivagans,,M,A,8.1,42.2,0.67,6.05,0.13,4.96,,,Desc,NM,,David Canyon,
JC-LANO-166,5.11.2016,11-May-16,Lasionycteris noctivagans,,F,A,9,41.4,0.61,6.73,0.12,5.73,,,Prev,NM,,David Canyon,
JC-LANO-167,5.12.2016,12-May-16,Lasionycteris noctivagans,,M,A,8.2,41.2,0.64,5.72,0.08,5.16,,,Not,NM,,David Canyon,
JC-LANO-168,5.12.2016,12-May-16,Lasionycteris noctivagans,,M,A,7.7,40,0.58,5.72,0.73,4.62,,,Desc,NM,,David Canyon,
JC-LANO-169,5.12.2016,12-May-16,Lasionycteris noctivagans,,F,A,9.9,42,0.88,7.23,0.08,4.9,,,Prev,NM,,David Canyon,
JC-LANO-17,5.4.2016,4-May-16,Lasionycteris noctivagans,,M,A,6.5,40.3,0.34,5,0.25,4.5,,,N/A,NM,,David Canyon,
JC-LANO-170,5.12.2016,12-May-16,Lasionycteris noctivagans,,M,A,7.7,40.9,0.77,5.35,0.07,4.44,,,Not,NM,,David Canyon,
JC-LANO-171,5.12.2016,12-May-16,Lasionycteris noctivagans,,M,A,8.4,42.4,0.82,5.89,0.28,5.23,,,Desc,NM,,David Canyon,
JC-LANO-172,5.12.2016,12-May-16,Lasionycteris noctivagans,,M,A,8.8,40.8,0.88,6.24,0,5.02,,,Not,NM,,David Canyon,
JC-LANO-173,5.12.2016,12-May-16,Lasionycteris noctivagans,,F,A,8.6,40.6,0.71,6.16,0,5.19,,,Prev,NM,,David Canyon,
JC-LANO-174,5.12.2016,12-May-16,Lasionycteris noctivagans,,M,A,8.4,42.2,0.73,5.98,0,5.07,,,Desc,NM,,David Canyon,
JC-LANO-175,5.12.2016,12-May-16,Lasionycteris noctivagans,,F,A,9.8,42,1.22,6.96,0,5.18,,,Never,NM,,David Canyon,
JC-LANO-176,5.12.2016,12-May-16,Lasionycteris noctivagans,,F,A,8.7,40.7,0.67,5.87,0.05,5.1,,,Prev,NM,,David Canyon,
JC-LANO-177,5.12.2016,12-May-16,Lasionycteris noctivagans,,M,A,9.3,42.6,0.73,6.64,0,5.73,,,Not,NM,,David Canyon,
JC-LANO-178,5.12.2016,12-May-16,Lasionycteris noctivagans,,F,A,9.3,39.9,0.9,6.69,0,5.61,,,Never,NM,,David Canyon,
JC-LANO-179,5.12.2016,12-May-16,Lasionycteris noctivagans,,F,A,9.4,41.6,0.9,6.68,0.35,5.65,,,Prev,NM,,David Canyon,
JC-LANO-18,5.4.2016,4-May-16,Lasionycteris noctivagans,,F,A,7.9,40.8,0.51,6.04,0,5.73,,,N/A,NM,,David Canyon,
JC-LANO-180,5.12.2016,12-May-16,Lasionycteris noctivagans,,F,A,9.8,41,0.77,7.02,0.12,6,,,Prev,NM,,David Canyon,
JC-LANO-181,5.12.2016,12-May-16,Lasionycteris noctivagans,,F,A,8.7,42.5,0.64,6.18,0,5.24,,,Prev,NM,,David Canyon,
JC-LANO-182,5.12.2016,12-May-16,Lasionycteris noctivagans,,M,A,8.7,38.9,0.87,6.14,0,5.18,,,Not,NM,,David Canyon,
JC-LANO-183,5.12.2016,12-May-16,Lasionycteris noctivagans,,M,A,8.6,41.4,0.58,6.29,0,5.47,,,Desc,NM,,David Canyon,
JC-LANO-184,5.12.2016,12-May-16,Lasionycteris noctivagans,,F,A,11.4,41.6,1.95,7.57,0.3,6.1,,,Prev,NM,,David Canyon,
JC-LANO-185,5.12.2016,12-May-16,Lasionycteris noctivagans,,M,A,8.9,42.5,0.72,6.18,0.11,5.23,,,Not,NM,,David Canyon,
JC-LANO-186,5.12.2016,12-May-16,Lasionycteris noctivagans,,M,A,8.2,41.1,0.67,5.85,0,4.8,,,Desc,NM,,David Canyon,
JC-LANO-187,5.13.2016,13-May-16,Lasionycteris noctivagans,,F,A,9.4,42.7,1.13,6.55,0.09,5.79,,,Prev,NM,,David Canyon,
JC-LANO-188,5.13.2016,13-May-16,Lasionycteris noctivagans,,M,A,8.5,41,0.79,6,0.38,5.45,,,Desc,NM,,David Canyon,
JC-LANO-189,5.13.2016,13-May-16,Lasionycteris noctivagans,,M,A,7.4,41,0.59,5.43,0,4.7,,,Not,NM,,David Canyon,
JC-LANO-19,5.4.2016,4-May-16,Lasionycteris noctivagans,,M,A,7.9,40.5,0.62,5.8,0.33,4.9,,,Not,NM,,David Canyon,
JC-LANO-190,5.13.2016,13-May-16,Lasionycteris noctivagans,,F,A,11.4,41.2,2.4,6.98,0,6.06,,,Prev,NM,,David Canyon,
JC-LANO-191,5.13.2016,13-May-16,Lasionycteris noctivagans,,F,A,9.6,41.5,1.69,6.33,0.74,5.31,,,Prev,NM,,David Canyon,
JC-LANO-192,5.13.2016,13-May-16,Lasionycteris noctivagans,,M,A,9.4,41.5,1.03,6.65,0,5.71,,,Desc,NM,,David Canyon,
JC-LANO-193,5.15.2016,15-May-16,Lasionycteris noctivagans,,F,A,7.9,40.4,0.43,5.82,0.04,3.87,,,Prev,NM,,David Canyon,
JC-LANO-194,5.15.2016,15-May-16,Lasionycteris noctivagans,,M,A,9.2,41.8,0.99,6.55,0.23,5.29,,,Desc,NM,,David Canyon,
JC-LANO-195,5.15.2016,15-May-16,Lasionycteris noctivagans,,M,A,8,40.7,0.48,6,0.08,3.8,,,Desc,NM,,David Canyon,
JC-LANO-196,5.15.2016,15-May-16,Lasionycteris noctivagans,,M,A,8.3,41.1,0.54,6.33,0,4.98,,,Not,NM,,David Canyon,
JC-LANO-197,5.15.2016,15-May-16,Lasionycteris noctivagans,,M,A,8.5,40.9,1.07,6.05,0,5.01,,,Desc,NM,,David Canyon,
JC-LANO-198,5.15.2016,15-May-16,Lasionycteris noctivagans,,F,A,10.4,41,1.26,7.33,0,5.92,,,Prev,NM,,David Canyon,
JC-LANO-199,5.15.2016,15-May-16,Lasionycteris noctivagans,,M,A,8.4,41.4,0.75,6.23,0,5.06,,,Not,NM,,David Canyon,
JC-LANO-2,5.20.2016,20-May-16,Lasionycteris noctivagans,,M,A,8.5,41.5,1.63,5.83,0.89,4.09,,,Desc,NM,,David Canyon,
JC-LANO-20,5.4.2016,4-May-16,Lasionycteris noctivagans,,M,A,7.1,37.8,0.59,5.05,0,3.88,,,Desc,NM,,David Canyon,
JC-LANO-200,5.16.2016,16-May-16,Lasionycteris noctivagans,,F,A,8.1,42.2,0.59,6.26,0.28,5.18,,,Prev,NM,,David Canyon,
JC-LANO-201,5.16.2016,16-May-16,Lasionycteris noctivagans,,M,A,7.9,38.7,0.8,5.76,0,5.07,,,Desc,NM,,David Canyon,
JC-LANO-202,5.16.2016,16-May-16,Lasionycteris noctivagans,,M,A,7.7,41.4,0.6,5.86,0,5.3,,,Desc,NM,,David Canyon,
JC-LANO-203,5.16.2016,16-May-16,Lasionycteris noctivagans,,F,A,11.8,43.4,1.23,8.34,0,7.43,,,Prev,NM,,David Canyon,
JC-LANO-204,5.16.2016,16-May-16,Lasionycteris noctivagans,,M,A,8.1,41.3,,,,,,,Not,NM,,David Canyon,
JC-LANO-205,5.16.2016,16-May-16,Lasionycteris noctivagans,,M,A,9,41.1,1.15,6.48,0,5.47,,,Desc,NM,,David Canyon,
JC-LANO-206,5.16.2016,16-May-16,Lasionycteris noctivagans,,F,A,9.5,42.4,1.52,6.48,0.17,5.57,,,Never,NM,,David Canyon,
JC-LANO-207,5.16.2016,16-May-16,Lasionycteris noctivagans,,M,A,8.5,39.7,0.65,6.47,0.15,5.46,,,Desc,NM,,David Canyon,
JC-LANO-208,5.16.2016,16-May-16,Lasionycteris noctivagans,,F,A,9.2,43.2,0.87,6.75,0.16,5.93,,,Never,NM,,David Canyon,
JC-LANO-209,5.16.2016,16-May-16,Lasionycteris noctivagans,,F,A,10.7,41.6,1.69,7.15,0,6.05,,,Prev,NM,,David Canyon,
JC-LANO-21,5.4.2016,4-May-16,Lasionycteris noctivagans,,M,A,8.6,41.4,0.81,6.2,0.04,4.53,,,N/A,NM,,David Canyon,
JC-LANO-210,5.16.2016,16-May-16,Lasionycteris noctivagans,,M,A,8.8,41.7,1.15,6.3,0,0.24,,,Desc,NM,,David Canyon,
JC-LANO-211,5.16.2016,16-May-16,Lasionycteris noctivagans,,,A,9.7,40.3,,,,,,,N/A,NM,,David Canyon,
JC-LANO-212,5.16.2016,16-May-16,Lasionycteris noctivagans,,F,A,9.6,42.1,,,,,,,Prev,NM,,David Canyon,
JC-LANO-213,5.19.2016,19-May-16,Lasionycteris noctivagans,,M,A,7.5,41.1,0.59,5.66,0,4.84,,,Desc,NM,,David Canyon,
JC-LANO-214,5.19.2016,19-May-16,Lasionycteris noctivagans,,M,A,7.9,40.4,0.71,5.71,0.05,4.95,,,Desc,NM,,David Canyon,
JC-LANO-215,5.19.2016,19-May-16,Lasionycteris noctivagans,,M,A,8.3,41.8,0.53,6.59,0.06,5.21,,,Not,NM,,David Canyon,
JC-LANO-216,5.19.2016,19-May-16,Lasionycteris noctivagans,,M,A,9,41.3,1.17,5.17,0,3.53,,,Desc,NM,,David Canyon,
JC-LANO-217,5.19.2016,19-May-16,Lasionycteris noctivagans,,F,A,8.9,41,1.01,6.41,0.2,5.53,,,Never,NM,,David Canyon,
JC-LANO-218,5.19.2016,19-May-16,Lasionycteris noctivagans,,F,A,9.6,42.1,1.1,6.77,0.07,5.6,,,Never,NM,,David Canyon,
JC-LANO-219,5.19.2016,19-May-16,Lasionycteris noctivagans,,M,A,8.9,40.8,1.09,6.48,0,5.48,,,Desc,NM,,David Canyon,
JC-LANO-22,5.4.2016,4-May-16,Lasionycteris noctivagans,,F,A,7.9,41.2,0.64,5.81,0.1,4.65,,,Prev,NM,,David Canyon,
JC-LANO-220,5.19.2016,19-May-16,Lasionycteris noctivagans,,F,A,8.8,41,0.42,6.64,0,6.11,,,Prev,NM,,David Canyon,
JC-LANO-221,5.19.2016,19-May-16,Lasionycteris noctivagans,,M,A,8.9,40.6,1.19,6.01,0,4.84,,,Desc,NM,,David Canyon,
JC-LANO-222,5.19.2016,19-May-16,Lasionycteris noctivagans,,F,A,8.5,41.7,0.77,6.4,0.39,5.36,,,Prev,NM,,David Canyon,
JC-LANO-223,5.19.2016,19-May-16,Lasionycteris noctivagans,,F,A,8.7,40.9,0.82,6.35,0.01,5.44,,,Post,NM,,David Canyon,
JC-LANO-224,5.19.2016,19-May-16,Lasionycteris noctivagans,,M,A,8.4,42.1,0.68,6.24,0.05,5.55,,,Desc,NM,,David Canyon,
JC-LANO-225,5.19.2016,19-May-16,Lasionycteris noctivagans,,M,A,8.8,42.6,0.64,6.8,0.7,6.11,,,Desc,NM,,David Canyon,
JC-LANO-226,5.20.2016,20-May-16,Lasionycteris noctivagans,,M,A,7.4,41.5,0.56,4.9,0.98,1.99,,,Desc,NM,,David Canyon,
